,searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,url,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,cuisines split
9803,2125,42.3157363,-71.0527482,"999 Dorchester Ave, Dorchester, MA 02125, USA",MA,Dorchester,BO,42.3499467,-71.0505343,1.226658023,Mayhew Wine Shop,2464300,https://www.doordash.com/store/2464300/?pickup=false,"20 Melcher St, Boston, MA 02210, USA","Alcohol|Beer, Wine & Spirits|Liquor Store",32 - 42,37,11,4.8,"['Alcohol', 'Beer, Wine & Spirits', 'Liquor Store']"
9805,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3505043,-71.0605499,1.629488866,Kung Fu Tea,26267,https://www.doordash.com/store/26267/?pickup=false,"66 Kneeland St, Boston, MA 02111, USA",Bubble Tea|Boba|Milk Tea|Coffee|Fruit Tea|Coffee & Tea,36 - 46,41,162,4.5,"['Bubble Tea', 'Boba', 'Milk Tea', 'Coffee', 'Fruit Tea', 'Coffee & Tea']"
9808,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3577963,-71.0557607,1.818397307,Pavia Italian Cuisine,3921,https://www.doordash.com/store/3921/?pickup=false,"82 Water Street, Boston, MA 02109, USA",Wraps|Italian|Sandwiches|Salads|Pizza,49 - 59,54,20,4.6,"['Wraps', 'Italian', 'Sandwiches', 'Salads', 'Pizza']"
9811,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3566828,-71.0522457,1.65403355,Hen Chicken Rice Boston,23038089,https://www.doordash.com/store/23038089/?pickup=false,"190 High St, Boston, MA 02110, USA",Chicken|Thai,35 - 45,40,0,0.0,"['Chicken', 'Thai']"
9814,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3565852,-71.0599721,1.889658961,Sidebar,15718,https://www.doordash.com/store/15718/?pickup=false,"14 Bromfield Street, Boston, MA 02108, USA",Sandwiches|Pizza|Salads|Hot Dogs,45 - 55,50,356,4.0,"['Sandwiches', 'Pizza', 'Salads', 'Hot Dogs']"
9817,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.361976,-71.0506589,1.937748144,Joe's Waterfront,267276,https://www.doordash.com/store/267276/?pickup=false,"100 Atlantic Ave, Boston, MA 02110, USA",Brunch|Seafood|Sandwiches|Salads|Dessert,38 - 48,43,119,4.5,"['Brunch', 'Seafood', 'Sandwiches', 'Salads', 'Dessert']"
9820,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3561111,-71.0608333,1.896110311,Sarku Japan,1105582,https://www.doordash.com/store/1105582/?pickup=false,"The Corner Mall, 417 Washington St, Boston, MA 02129, USA",Japanese|Sushi|Teriyaki|Bento Box,33 - 43,38,528,4.7,"['Japanese', 'Sushi', 'Teriyaki', 'Bento Box']"
9823,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3545706,-71.0536984,1.576715455,Scali Cafe,70816,https://www.doordash.com/store/70816/?pickup=false,"147 Pearl St, Boston, MA 02110, USA",Breakfast,37 - 47,42,35,4.8,['Breakfast']
9826,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3555749,-71.0566955,1.726689698,Potbelly Sandwich Shop,635046,https://www.doordash.com/store/635046/?pickup=false,"02108, 1 Federal St, Boston, MA 02110, United States",Catering|Sandwich|Sandwiches|Cookies|Soup|chips|Takeout|Pickup|Lunch|Breakfast,35 - 45,40,506,4.5,"['Catering', 'Sandwich', 'Sandwiches', 'Cookies', 'Soup', 'chips', 'Takeout', 'Pickup', 'Lunch', 'Breakfast']"
9830,2125,42.3157363,-71.0527482,"999 Dorchester Ave, Dorchester, MA 02125, USA",MA,Dorchester,BO,42.3543574,-71.0585285,1.727208901,Free Fallafeling (Summer St),1311877,https://www.doordash.com/store/1311877/?pickup=false,"62 Summer St, Boston, MA 02110, USA",Greek|Vegetarian|Wraps|Salads,40 - 50,45,21,3.9,"['Greek', 'Vegetarian', 'Wraps', 'Salads']"
9831,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3508413,-71.0618202,1.695576784,Tbaar,1412669,https://www.doordash.com/store/1412669/?pickup=false,"32 Kneeland St, Boston, MA 02111, USA",Juice Bars & Smoothies|Healthy|Fruit Tea|Milk Tea|Creperies,35 - 45,40,128,4.9,"['Juice Bars & Smoothies', 'Healthy', 'Fruit Tea', 'Milk Tea', 'Creperies']"
9834,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3540746,-71.0558504,1.619958718,Clover Food Lab,840097,https://www.doordash.com/store/840097/?pickup=false,"160 Federal St, Boston, MA 02110, USA",Breakfast|Sandwiches|Snacks|Soup|Dessert,42 - 52,47,8,4.9,"['Breakfast', 'Sandwiches', 'Snacks', 'Soup', 'Dessert']"
9837,2125,42.3157363,-71.0527482,"999 Dorchester Ave, Dorchester, MA 02125, USA",MA,Dorchester,BO,42.3536575,-71.0533292,1.515357016,Trade,6383,https://www.doordash.com/store/6383/?pickup=false,"540 Atlantic Ave, Boston, MA 02210, USA",Mediterranean|Salads|Dessert,41 - 51,46,2,5.0,"['Mediterranean', 'Salads', 'Dessert']"
9840,2118,42.3377967,-71.0705763,"157 W Canton St, Boston, MA 02118, USA",MA,Boston,BO,42.3576,-71.0583892,1.889564655,Dig,2096948,https://www.doordash.com/store/2096948/?pickup=false,"277 Washington St, Boston, MA 02108, USA",American|Salads|Bowls|Vegetarian Friendly|Vegetarian|Vegan|Gluten-Free|Beverages|Dessert,39 - 49,44,257,4.7,"['American', 'Salads', 'Bowls', 'Vegetarian Friendly', 'Vegetarian', 'Vegan', 'Gluten-Free', 'Beverages', 'Dessert']"
